year,make,model,display_trim,bolt_pattern,center_bore_mm,thread_size,offset_min,offset_max,diameter_min,diameter_max,width_min,width_max,wheel_count,source,issue_types,issue_details
2000,"mercedes","c-class","C230","5x112",66.6,"M14x1.5",25,60,16,16,7,7,1,"generation_inherit","offset_range_too_broad","35mm offset spread (25mm to 60mm)"
2000,"mercedes","c-class","C280","5x112",66.6,"M14x1.5",25,60,16,16,7.5,7.5,1,"generation_inherit","offset_range_too_broad","35mm offset spread (25mm to 60mm)"
2000,"mercedes","c-class","C43 AMG","5x112",66.6,"M14x1.5",25,60,17,17,7.5,7.5,1,"generation_inherit","offset_range_too_broad","35mm offset spread (25mm to 60mm)"
2000,"mercedes","e-class","Base","5x112",66.6,"M14x1.5",31,44,16,18,6.5,7.5,3,"cache-import","plausible_shared","Multiple specs with reasonable spread"
2000,"mercedes","e-class","E300","5x112",66.6,"M14x1.5",25,60,16,16,7.5,7.5,1,"generation_inherit","offset_range_too_broad","35mm offset spread (25mm to 60mm)"
2000,"mercedes","e-class","E320","5x112",66.6,"M14x1.5",25,60,16,16,7.5,7.5,1,"generation_inherit","offset_range_too_broad","35mm offset spread (25mm to 60mm)"
2000,"mercedes","e-class","E430","5x112",66.6,"M14x1.5",25,60,17,17,8,8,1,"generation_inherit","offset_range_too_broad","35mm offset spread (25mm to 60mm)"
2000,"mercedes","e-class","E55 AMG","5x112",66.6,"M14x1.5",25,60,18,18,8,8,1,"generation_inherit","offset_range_too_broad","35mm offset spread (25mm to 60mm)"
2000,"mercedes","gle","Base","5x112",66.6,"M14x1.5",46,60,16,19,6.5,8,4,"cache-import","exact_safe","Specs within expected ranges"
2000,"mercedes","s-class","Base","5x112",66.6,"M14x1.5",33,46,17,19,7,8,3,"cache-import","plausible_shared","Multiple specs with reasonable spread"
2000,"mercedes","s-class","S430","5x112",66.6,"M14x1.5",25,60,17,17,7.5,7.5,1,"generation_inherit","offset_range_too_broad","35mm offset spread (25mm to 60mm)"
2000,"mercedes","s-class","S500","5x112",66.6,"M14x1.5",25,60,18,18,8,8,1,"generation_inherit","offset_range_too_broad","35mm offset spread (25mm to 60mm)"
2000,"mercedes","s-class","S55 AMG","5x112",66.6,"M14x1.5",25,60,18,18,8.5,9.5,2,"generation_inherit","offset_range_too_broad","35mm offset spread (25mm to 60mm)"
2000,"mercedes","s-class","S600","5x112",66.6,"M14x1.5",25,60,18,18,8.5,8.5,1,"generation_inherit","offset_range_too_broad","35mm offset spread (25mm to 60mm)"
2000,"mercedes-benz","c-class","C300, C350, C400, C43 AMG, C63 AMG","5x112",66.6,"M14x1.5",35,50,17,19,7.5,8.5,3,"luxury-gap-fill","sibling_aggregation","Multiple trims grouped: C300, C350, C400, C43 AMG, C63 AMG"
2000,"mercedes-benz","e-class","E300, E350, E450, E53 AMG, E63 AMG","5x112",66.6,"M14x1.5",30,48,17,20,8,9,4,"luxury-gap-fill","sibling_aggregation","Multiple trims grouped: E300, E350, E450, E53 AMG, E63 AMG"
2000,"mercedes-benz","s-class","S500, S550, S580, S63 AMG, Maybach","5x112",66.6,"M14x1.5",25,45,18,21,8.5,10,4,"luxury-gap-fill","sibling_aggregation","Multiple trims grouped: S500, S550, S580, S63 AMG, Maybach"
2000,"mercury","cougar","Base","5x108",63.4,"M12x1.75",27,58.5,15,17,6,7,3,"generation-baseline","offset_range_too_broad","31.5mm offset spread (27mm to 58.5mm)"
2000,"mercury","grand-marquis","Base","5x114.3",70.6,"M14x2.0",-25,60,16,17,6.5,7,2,"generation-baseline","offset_range_too_broad","85mm offset spread (-25mm to 60mm)"
2000,"mercury","mountaineer","Base","5x114.3",70.6,"M12x1.75",-25,60,16,18,6.5,7.5,3,"generation-baseline","offset_range_too_broad","85mm offset spread (-25mm to 60mm)"
2000,"mercury","sable","Base","5x108",63.4,"M12x1.75",27,58.5,16,17,6.5,7,2,"generation-baseline","offset_range_too_broad","31.5mm offset spread (27mm to 58.5mm)"
2000,"mitsubishi","eclipse","GS, GT, Spyder GS, Spyder GT","5x114.3",67.1,"M12x1.5",38,50,16,18,6.5,7.5,3,"api_import","sibling_aggregation","Multiple trims grouped: GS, GT, Spyder GS, Spyder GT"
2000,"mitsubishi","galant","DE, ES, SE, GT, GTS, Ralliart","5x114.3",67.1,"M12x1.5",40,50,15,17,6,7,3,"api_import","sibling_aggregation","Multiple trims grouped: DE, ES, SE, GT, GTS, Ralliart"
2000,"nissan","altima","S, SV, SL, SR, Platinum","5x114.3",66.1,"M12x1.25",35,50,15,16,6,6.5,2,"cache-import","sibling_aggregation","Multiple trims grouped: S, SV, SL, SR, Platinum"
2000,"nissan","frontier","XE 2WD","5x114.3",66.1,"M12x1.25",,30,15,15,6,6,1,"batch4-suvs-sedans","offset_range_too_broad","30mm offset spread (0mm to 30mm)"
2000,"nissan","frontier","XE/SE 4WD","6x139.7",66.1,"M12x1.25",,30,15,16,7,7,2,"batch4-suvs-sedans","offset_range_too_broad","30mm offset spread (0mm to 30mm)"
2000,"nissan","maxima","S, SV, SL, SR, Platinum","5x114.3",66.1,"M12x1.25",35,50,15,16,6.5,7,2,"cache-import","sibling_aggregation","Multiple trims grouped: S, SV, SL, SR, Platinum"
2000,"nissan","pathfinder","S, SV, SL, Platinum","6x139.7",108,"M12x1.25",10,35,15,17,6,7,3,"cache-import","sibling_aggregation","Multiple trims grouped: S, SV, SL, Platinum"
2000,"nissan","sentra","S, SV, SR","4x114.3",66.1,"M12x1.25",38,48,14,17,6,7,4,"cache-import","sibling_aggregation","Multiple trims grouped: S, SV, SR"
2000,"nissan","xterra","X, S, SE, Off-Road, PRO-4X","6x114.3",66.1,"M12x1.25",20,40,15,16,6,6.5,2,"cache-import","sibling_aggregation; suspicious_bolt_pattern","Multiple trims grouped: X, S, SE, Off-Road, PRO-4X; Bolt pattern 6x114.3 unexpected for nissan (expected: 5x114.3, 6x139.7, 5x120, 4x114.3, 4x100)"
2000,"oldsmobile","alero","Base","5x115",70.3,"M12x1.5",40,50,,,,,0,"generation_template","missing_wheel_specs","No OEM wheel sizes defined"
2000,"oldsmobile","bravada","Base","5x120.65",83.1,"M12x1.5",5,15,,,,,0,"generation_template","missing_wheel_specs","No OEM wheel sizes defined"
2000,"oldsmobile","intrigue","Base","5x115",70.3,"M12x1.5",40,52,,,,,0,"generation_template","missing_wheel_specs","No OEM wheel sizes defined"
2000,"plymouth","neon","Base","5x100",57.1,"M12x1.5",20,55,14,15,6,6,2,"generation-baseline","offset_range_too_broad","35mm offset spread (20mm to 55mm)"
2000,"plymouth","prowler","Base","5x114.3",71.5,"M12x1.5",-25,60,17,20,7,8.5,2,"generation-baseline","offset_range_too_broad","85mm offset spread (-25mm to 60mm)"
2000,"plymouth","voyager","Base","5x114.3",71.5,"M12x1.5",-25,60,15,16,6,6.5,2,"generation-baseline","offset_range_too_broad","85mm offset spread (-25mm to 60mm)"
2000,"pontiac","bonneville","Base","5x115",70.3,"M12x1.5",40,52,,,,,0,"generation_template","missing_wheel_specs","No OEM wheel sizes defined"
2000,"pontiac","firebird","Base","5x120.65",70.3,"M12x1.5",43,56,16,16,8,8,1,"generation_template [filled from 1999 firebird]","exact_safe","Single exact wheel spec"
2000,"pontiac","grand-am","Base","5x115",70.3,"M12x1.5",38,50,,,,,0,"generation_template","missing_wheel_specs","No OEM wheel sizes defined"
2000,"pontiac","grand-prix","Base","5x115",70.3,"M12x1.5",38,50,,,,,0,"generation_template","missing_wheel_specs","No OEM wheel sizes defined"
2000,"porsche","911","Carrera, Carrera S, Carrera 4S, Turbo, Turbo S, GT3, GT3 RS","5x130",71.6,"M14x1.5",50,65,19,21,8.5,12,2,"cache-import","sibling_aggregation; width_range_too_broad","Multiple trims grouped: Carrera, Carrera S, Carrera 4S, Turbo, Turbo S, GT3, GT3 RS; 3.5"" width spread (8.5"" to 12"")"
2000,"porsche","boxster","Base, S, GTS, Spyder","5x130",71.6,"M14x1.5",50,68,17,19,7,8,3,"cache-import","sibling_aggregation","Multiple trims grouped: Base, S, GTS, Spyder"
2000,"ram","1500","Laramie","5x139.7",78.1,"9/16-18",10,35,17,20,7,8,3,"batch1-fill","exact_safe","Specs within expected ranges"
2000,"ram","1500","SLT","5x139.7",78.1,"9/16-18",10,35,17,20,7,8,3,"batch1-fill","exact_safe","Specs within expected ranges"
2000,"ram","1500","ST","5x139.7",78.1,"9/16-18",10,35,17,20,7,8,3,"batch1-fill","exact_safe","Specs within expected ranges"
2000,"ram","1500","Sport","5x139.7",78.1,"9/16-18",10,35,17,20,7,8,3,"batch1-fill","exact_safe","Specs within expected ranges"
2000,"ram","2500","Laramie","8x165.1",121.3,"M14x1.5",-12,60,17,17,7.5,7.5,1,"generation_inherit","offset_range_too_broad","72mm offset spread (-12mm to 60mm)"
2000,"ram","2500","SLT","8x165.1",121.3,"M14x1.5",-12,60,17,17,7.5,7.5,1,"generation_inherit","offset_range_too_broad","72mm offset spread (-12mm to 60mm)"
2000,"ram","2500","ST","8x165.1",121.3,"M14x1.5",-12,60,16,16,7,7,1,"generation_inherit","offset_range_too_broad","72mm offset spread (-12mm to 60mm)"
2000,"ram","2500","Tradesman, Big Horn, Power Wagon, Laramie, Limited, Longhorn","8x165.1",121.3,"9/16-18",-12,25,,,,,0,"api_import","missing_wheel_specs; sibling_aggregation","No OEM wheel sizes defined; Multiple trims grouped: Tradesman, Big Horn, Power Wagon, Laramie, Limited, Longhorn"
2000,"ram","3500","Laramie","8x165.1",121.3,"M14x1.5",-12,60,17,17,7.5,7.5,1,"generation_inherit","offset_range_too_broad","72mm offset spread (-12mm to 60mm)"
2000,"ram","3500","SLT","8x165.1",121.3,"M14x1.5",-12,60,17,17,7.5,7.5,1,"generation_inherit","offset_range_too_broad","72mm offset spread (-12mm to 60mm)"
2000,"ram","3500","ST","8x165.1",121.3,"M14x1.5",-12,60,16,16,7,7,1,"generation_inherit","offset_range_too_broad","72mm offset spread (-12mm to 60mm)"
2000,"ram","3500","Tradesman, Big Horn, Laramie, Limited, Longhorn","8x165.1",121.3,"9/16-18",-12,25,,,,,0,"api_import","missing_wheel_specs; sibling_aggregation","No OEM wheel sizes defined; Multiple trims grouped: Tradesman, Big Horn, Laramie, Limited, Longhorn"
2000,"saab","9-3","Base","5x110",65.1,"M12x1.5",35,52,16,18,6.5,7.5,3,"api_import","plausible_shared","Multiple specs with reasonable spread"
2000,"saab","9-5","Base","5x110",65.1,"M12x1.5",35,52,16,18,6.5,7.5,3,"api_import","plausible_shared","Multiple specs with reasonable spread"
2000,"saturn","l-series","Base","5x110",65.1,"M12x1.5",35,45,,,,,0,"generation_template","missing_wheel_specs","No OEM wheel sizes defined"
2000,"saturn","s-series","Base","4x100",57.1,"M12x1.5",38,48,,,,,0,"generation_template","missing_wheel_specs","No OEM wheel sizes defined"
2000,"subaru","forester","Base, Premium, Sport, Limited, Touring, Wilderness","5x100",56.1,"M12x1.25",45,55,15,16,6,6.5,2,"cache-import","sibling_aggregation","Multiple trims grouped: Base, Premium, Sport, Limited, Touring, Wilderness"
2000,"subaru","impreza","Base, Premium, Sport, Limited","5x114.3",56.1,"M12x1.25",48,55,16,18,6.5,7.5,3,"manual_seed_spec","sibling_aggregation","Multiple trims grouped: Base, Premium, Sport, Limited"
2000,"subaru","legacy","Base, Premium, Sport, Limited, Touring XT","5x100",56.1,"M12x1.25",45,55,16,17,6.5,7,2,"cache-import","sibling_aggregation","Multiple trims grouped: Base, Premium, Sport, Limited, Touring XT"
2000,"subaru","outback","Base, Premium, Limited, Touring, Onyx Edition XT, Wilderness","5x100",56.1,"M12x1.25",45,55,16,17,6.5,7,2,"cache-import","sibling_aggregation","Multiple trims grouped: Base, Premium, Limited, Touring, Onyx Edition XT, Wilderness"
2000,"suzuki","grand-vitara","Base","5x139.7",108.1,"M12x1.25",,20,16,17,6.5,7,2,"api_import","suspicious_center_bore","Center bore 108.1mm outside expected range for vehicle class"
2000,"toyota","4runner","Limited","6x139.7",106.1,"M12x1.5",10,30,16,17,7,7,2,"generation_import","plausible_shared","Multiple specs with reasonable spread"
2000,"toyota","4runner","SR5","6x139.7",106.1,"M12x1.5",10,30,16,17,7,7,2,"generation_import","plausible_shared","Multiple specs with reasonable spread"
2000,"toyota","avalon","XL/XLE","5x114.3",60.1,"M12x1.5",35,50,16,16,6.5,6.5,1,"batch7-subcompacts-final","exact_safe","Single exact wheel spec"
2000,"toyota","camry","CE","5x114.3",60.1,"M12x1.5",35,50,15,16,6,6.5,2,"generation_import","plausible_shared","Multiple specs with reasonable spread"
2000,"toyota","camry","LE","5x114.3",60.1,"M12x1.5",35,50,15,16,6,6.5,2,"generation_import","plausible_shared","Multiple specs with reasonable spread"
2000,"toyota","camry","XLE","5x114.3",60.1,"M12x1.5",35,50,15,16,6,6.5,2,"generation_import","plausible_shared","Multiple specs with reasonable spread"
2000,"toyota","corolla","L, LE, SE, XLE, XSE","5x114.3",60.1,"M12x1.5",35,50,15,18,6,7.5,4,"manual_seed_spec","sibling_aggregation","Multiple trims grouped: L, LE, SE, XLE, XSE"
2000,"toyota","land-cruiser","Base","5x150",110.1,"M14x1.5",50,60,16,18,8,8,3,"final-gap-fill","plausible_shared","Multiple specs with reasonable spread"
2000,"toyota","prius","L Eco, LE, XLE, Limited","5x100",54.1,"M12x1.5",39,50,15,15,6,6,1,"batch7-subcompacts-final","sibling_aggregation","Multiple trims grouped: L Eco, LE, XLE, Limited"
2000,"toyota","rav4","L","5x114.3",60.1,"M12x1.5",35,50,16,16,6,6,1,"generation_import","exact_safe","Single exact wheel spec"
2000,"toyota","rav4","LE","5x114.3",60.1,"M12x1.5",35,50,16,16,6,6,1,"generation_import","exact_safe","Single exact wheel spec"
2000,"toyota","rav4","LE, XLE, XLE Premium, Adventure, TRD Off-Road, Limited","5x114.3",60.1,"M12x1.5",35,50,16,16,6,6,1,"generation_import","sibling_aggregation","Multiple trims grouped: LE, XLE, XLE Premium, Adventure, TRD Off-Road, Limited"
2000,"toyota","sienna","CE","5x114.3",60.1,"M12 x 1.5",45,55,15,15,6,6.5,2,"batch1-fill","plausible_shared","Multiple specs with reasonable spread"
2000,"toyota","sienna","LE","5x114.3",60.1,"M12 x 1.5",45,55,15,15,6,6.5,2,"batch1-fill","plausible_shared","Multiple specs with reasonable spread"
2000,"toyota","sienna","XLE","5x114.3",60.1,"M12 x 1.5",45,55,15,15,6,6.5,2,"batch1-fill","plausible_shared","Multiple specs with reasonable spread"
2000,"toyota","tacoma","Limited","6x139.7",106.1,"M12x1.5",,30,15,16,7,7,2,"generation_import","offset_range_too_broad","30mm offset spread (0mm to 30mm)"
2000,"toyota","tacoma","PreRunner","6x139.7",106.1,"M12x1.5",,30,15,16,7,7,2,"generation_import","offset_range_too_broad","30mm offset spread (0mm to 30mm)"
2000,"toyota","tacoma","S-Runner","6x139.7",106.1,"M12x1.5",,30,15,16,7,7,2,"generation_import","offset_range_too_broad","30mm offset spread (0mm to 30mm)"
2000,"toyota","tacoma","SR, SR5, TRD Sport, TRD Off-Road, TRD Pro, Limited","6x139.7",106.1,"M12x1.5",,30,15,16,7,7,2,"generation_import","sibling_aggregation","Multiple trims grouped: SR, SR5, TRD Sport, TRD Off-Road, TRD Pro, Limited"
2000,"toyota","tacoma","SR5","6x139.7",106.1,"M12x1.5",,30,15,16,7,7,2,"generation_import","offset_range_too_broad","30mm offset spread (0mm to 30mm)"
2000,"toyota","tundra","Limited","6x139.7",106.1,"M12x1.5",-10,30,16,17,7,7.5,2,"generation_import","offset_range_too_broad","40mm offset spread (-10mm to 30mm)"
2000,"toyota","tundra","SR5","6x139.7",106.1,"M12x1.5",-10,30,16,17,7,7.5,2,"generation_import","offset_range_too_broad","40mm offset spread (-10mm to 30mm)"
2000,"toyota","yaris","Base/LE/XLE","4x100",54.1,"M12x1.5",35,50,14,15,5.5,5.5,2,"batch7-subcompacts-final","plausible_shared","Multiple specs with reasonable spread"
2000,"volkswagen","golf","S, SE, SEL","5x100",57.1,"M14x1.5",35,45,15,17,6,7,3,"cache-import","sibling_aggregation","Multiple trims grouped: S, SE, SEL"
2000,"volkswagen","gti","S, SE, Autobahn","5x100",57.1,"M14x1.5",35,45,16,18,6.5,7.5,3,"cache-import","sibling_aggregation","Multiple trims grouped: S, SE, Autobahn"
2000,"volkswagen","jetta","S, Sport, SE, SEL, GLI","5x100",57.1,"M14x1.5",35,45,15,17,6,7,3,"cache-import","sibling_aggregation","Multiple trims grouped: S, Sport, SE, SEL, GLI"
2000,"volkswagen","passat","S, SE, R-Line, SEL Premium","5x112",57.1,"M14x1.5",35,45,15,17,6,7,3,"cache-import","sibling_aggregation","Multiple trims grouped: S, SE, R-Line, SEL Premium"
2001,"acura","integra","Base","4x100",56.1,"M12x1.5",40,50,14,15,6,6,2,"cache-import","plausible_shared","Multiple specs with reasonable spread"
2001,"acura","mdx","Base, Technology, A-Spec, Advance, Type S","5x114.3",64.1,"M12x1.5",40,55,17,17,7,7,1,"cache-import","sibling_aggregation","Multiple trims grouped: Base, Technology, A-Spec, Advance, Type S"
2001,"acura","tl","Base, Technology, SH-AWD, Advance","5x114.3",64.1,"M12x1.5",45,55,16,17,6.5,7,2,"cache-import","sibling_aggregation","Multiple trims grouped: Base, Technology, SH-AWD, Advance"
2001,"audi","a3","Base","5x100",57.1,"M14x1.5",35,43,15,17,6,7,3,"cache-import","plausible_shared","Multiple specs with reasonable spread"
2001,"audi","a4","1.8T","5x112",66.5,"M14x1.5",15,54,15,15,7,7,1,"generation_inherit","offset_range_too_broad","39mm offset spread (15mm to 54mm)"
2001,"audi","a4","2.0T","5x112",66.5,"M14x1.5",15,54,16,16,7,7,1,"generation_inherit","offset_range_too_broad","39mm offset spread (15mm to 54mm)"
2001,"audi","a4","Base","5x112",57.1,"M14x1.5",35,45,15,17,6,7,3,"cache-import","plausible_shared","Multiple specs with reasonable spread"
2001,"audi","a6","2.7T","5x112",66.5,"M14x1.5",15,54,16,16,7,7,1,"generation_inherit","offset_range_too_broad","39mm offset spread (15mm to 54mm)"
2001,"audi","a6","45 TFSI","5x112",66.5,"M14x1.5",15,54,17,17,7.5,7.5,1,"generation_inherit","offset_range_too_broad","39mm offset spread (15mm to 54mm)"
2001,"audi","a6","45 TFSI","5x112",66.5,"M14x1.5",15,54,17,17,8,8,1,"generation_inherit","offset_range_too_broad","39mm offset spread (15mm to 54mm)"
2001,"audi","a6","Base","5x112",57.1,"M14x1.5",25,45,16,18,6.5,7.5,3,"cache-import","plausible_shared","Multiple specs with reasonable spread"
2001,"audi","s4","Base","5x112",57.1,"M14x1.5",35,42,17,18,7,7.5,2,"cache-import","plausible_shared","Multiple specs with reasonable spread"
2001,"audi","s4","S4","5x112",66.5,"M14x1.5",15,54,17,17,7.5,7.5,1,"generation_inherit","offset_range_too_broad","39mm offset spread (15mm to 54mm)"
2001,"bmw","3-series","330i xDrive","5x120",72.6,"M14x1.25",12,51,16,16,7,7,1,"generation_inherit","offset_range_too_broad","39mm offset spread (12mm to 51mm)"
2001,"bmw","3-series","330i xDrive","5x120",72.6,"M14x1.25",12,51,17,17,7.5,7.5,1,"generation_inherit","offset_range_too_broad","39mm offset spread (12mm to 51mm)"
2001,"bmw","3-series","330i xDrive","5x120",72.6,"M14x1.25",12,51,16,16,7,7,1,"generation_inherit","offset_range_too_broad","39mm offset spread (12mm to 51mm)"
2001,"bmw","3-series","330i xDrive","5x120",72.6,"M14x1.25",12,51,16,16,7,7,1,"generation_inherit","offset_range_too_broad","39mm offset spread (12mm to 51mm)"
2001,"bmw","3-series","Base","5x120",72.6,"M12x1.5",35,47,16,18,6.5,7.5,3,"cache-import","plausible_shared","Multiple specs with reasonable spread"
2001,"bmw","5-series","Base","5x120",72.6,"M12x1.5",18,24,16,18,6.5,7.5,3,"cache-import","plausible_shared","Multiple specs with reasonable spread"
2001,"bmw","5-series","M5","5x120",72.6,"M14x1.25",12,51,17,17,8,8,1,"generation_inherit","offset_range_too_broad","39mm offset spread (12mm to 51mm)"
2001,"bmw","5-series","M5","5x120",72.6,"M14x1.25",12,51,16,16,7,7,1,"generation_inherit","offset_range_too_broad","39mm offset spread (12mm to 51mm)"
2001,"bmw","5-series","M5","5x120",72.6,"M14x1.25",12,51,16,16,7,7,1,"generation_inherit","offset_range_too_broad","39mm offset spread (12mm to 51mm)"
2001,"bmw","5-series","M5","5x120",72.6,"M14x1.25",12,51,17,17,8,8,1,"generation_inherit","offset_range_too_broad","39mm offset spread (12mm to 51mm)"
2001,"bmw","m3","Base","5x120",72.6,"M12x1.5",21,31,18,20,7.5,8.5,3,"cache-import","plausible_shared","Multiple specs with reasonable spread"
2001,"bmw","m3","M3","5x120",72.6,"M14x1.25",12,51,18,18,8,9,2,"generation_inherit","offset_range_too_broad","39mm offset spread (12mm to 51mm)"
2001,"bmw","m5","Base","5x120",72.6,"M12x1.5",22,32,19,20,8,8.5,2,"cache-import","plausible_shared","Multiple specs with reasonable spread"
2001,"bmw","m5","M5","5x120",72.6,"M14x1.25",12,51,18,18,8,9.5,2,"generation_inherit","offset_range_too_broad","39mm offset spread (12mm to 51mm)"
2001,"bmw","m5","M5","5x120",72.6,"M14x1.25",12,51,18,18,8,9.5,2,"generation_inherit","offset_range_too_broad","39mm offset spread (12mm to 51mm)"
