"ItemCategory","PartNumber","Brand","Style","Finish","Size","BoltPattern","BoltPatternRange","Offset","OffsetRange","CenterBore","ProductGroup","WSIStock","AltStock","WSICatalogPrice","Cost","LoadRating","ImageURL","LogoURL"
"Wheels","KM-KM54829068900","KMC","KM548 CHASE","Candy Red w/Black Ring","20X9","6-139.7","","+0","","106.1","","0","1","652.00","call","2500.00","https://www.wheelspecialists.com/gallery/WheelModelFinish/8323/11576.jpg","https://www.wheelspecialists.com/gallery/WheelBrand/231/226.gif"
"Wheels","KM-KM54829068918","KMC","KM548 CHASE","Candy Red w/Black Ring","20X9","6-139.7","","+18","","106.1","","0","3","652.00","call","2500.00","https://www.wheelspecialists.com/gallery/WheelModelFinish/8323/11576.jpg","https://www.wheelspecialists.com/gallery/WheelBrand/231/226.gif"
"Wheels","KM-KM54829080900","KMC","KM548 CHASE","Candy Red w/Black Ring","20X9","8-165.1","","+0","","125.1","","0","0","652.00","call","3700.00","https://www.wheelspecialists.com/gallery/WheelModelFinish/8323/11576.jpg","https://www.wheelspecialists.com/gallery/WheelBrand/231/226.gif"
"Wheels","KM-KM54829080918","KMC","KM548 CHASE","Candy Red w/Black Ring","20X9","8-165.1","","+18","","125.1","","0","3","652.00","call","3700.00","https://www.wheelspecialists.com/gallery/WheelModelFinish/8323/11576.jpg","https://www.wheelspecialists.com/gallery/WheelBrand/231/226.gif"
"Wheels","KM-KM54829087900","KMC","KM548 CHASE","Candy Red w/Black Ring","20X9","8-170","","+0","","125.1","","0","0","652.00","call","3700.00","https://www.wheelspecialists.com/gallery/WheelModelFinish/8323/11576.jpg","https://www.wheelspecialists.com/gallery/WheelBrand/231/226.gif"
"Wheels","KM-KM54829087918","KMC","KM548 CHASE","Candy Red w/Black Ring","20X9","8-170","","+18","","125.1","","0","1","652.00","call","3700.00","https://www.wheelspecialists.com/gallery/WheelModelFinish/8323/11576.jpg","https://www.wheelspecialists.com/gallery/WheelBrand/231/226.gif"
"Wheels","KM-KM54829088900","KMC","KM548 CHASE","Candy Red w/Black Ring","20X9","8-180","","+0","","124.2","","0","0","652.00","call","3700.00","https://www.wheelspecialists.com/gallery/WheelModelFinish/8323/11576.jpg","https://www.wheelspecialists.com/gallery/WheelBrand/231/226.gif"
"Wheels","KM-KM54829088918","KMC","KM548 CHASE","Candy Red w/Black Ring","20X9","8-180","","+18","","124.2","","0","0","652.00","call","3700.00","https://www.wheelspecialists.com/gallery/WheelModelFinish/8323/11576.jpg","https://www.wheelspecialists.com/gallery/WheelBrand/231/226.gif"
"Wheels","KM-KM54879050600","KMC","KM548 CHASE","Matte Bronze w/Matte Black Lip Ring","17X9","5-127","","+0","","71.5","","0","1","576.00","call","2500.00","https://www.wheelspecialists.com/gallery/WheelModelFinish/8321/11574.jpg","https://www.wheelspecialists.com/gallery/WheelBrand/231/226.gif"
"Wheels","KM-KM54879050612N","KMC","KM548 CHASE","Matte Bronze w/Matte Black Lip Ring","17X9","5-127","","-12","","71.5","","0","0","576.00","call","2500.00","https://www.wheelspecialists.com/gallery/WheelModelFinish/8321/11574.jpg","https://www.wheelspecialists.com/gallery/WheelBrand/231/226.gif"
"Wheels","KM-KM54879068600","KMC","KM548 CHASE","Matte Bronze w/Matte Black Lip Ring","17X9","6-139.7","","+0","","106.1","","0","2","576.00","call","2500.00","https://www.wheelspecialists.com/gallery/WheelModelFinish/8321/11574.jpg","https://www.wheelspecialists.com/gallery/WheelBrand/231/226.gif"
"Wheels","KM-KM54879068612N","KMC","KM548 CHASE","Matte Bronze w/Matte Black Lip Ring","17X9","6-139.7","","-12","","106.1","","0","0","576.00","call","2500.00","https://www.wheelspecialists.com/gallery/WheelModelFinish/8321/11574.jpg","https://www.wheelspecialists.com/gallery/WheelBrand/231/226.gif"
"Wheels","KM-KM54889058618","KMC","KM548 CHASE","Matte Bronze w/Matte Black Lip Ring","18X9","5-150","","+18","","110.1","","0","0","659.00","call","3700.00","https://www.wheelspecialists.com/gallery/WheelModelFinish/8321/11574.jpg","https://www.wheelspecialists.com/gallery/WheelBrand/231/226.gif"
"Wheels","KM-KM54889080600","KMC","KM548 CHASE","Matte Bronze w/Matte Black Lip Ring","18X9","8-165.1","","+0","","125.1","","0","0","659.00","call","4500.00","https://www.wheelspecialists.com/gallery/WheelModelFinish/8321/11574.jpg","https://www.wheelspecialists.com/gallery/WheelBrand/231/226.gif"
"Wheels","KM-KM54889080618","KMC","KM548 CHASE","Matte Bronze w/Matte Black Lip Ring","18X9","8-165.1","","+18","","125.1","","0","2","659.00","call","4500.00","https://www.wheelspecialists.com/gallery/WheelModelFinish/8321/11574.jpg","https://www.wheelspecialists.com/gallery/WheelBrand/231/226.gif"
"Wheels","KM-KM54889087600","KMC","KM548 CHASE","Matte Bronze w/Matte Black Lip Ring","18X9","8-170","","+0","","125.1","","0","0","659.00","call","4500.00","https://www.wheelspecialists.com/gallery/WheelModelFinish/8321/11574.jpg","https://www.wheelspecialists.com/gallery/WheelBrand/231/226.gif"
"Wheels","KM-KM54889087618","KMC","KM548 CHASE","Matte Bronze w/Matte Black Lip Ring","18X9","8-170","","+18","","125.1","","0","0","659.00","call","4500.00","https://www.wheelspecialists.com/gallery/WheelModelFinish/8321/11574.jpg","https://www.wheelspecialists.com/gallery/WheelBrand/231/226.gif"
"Wheels","KM-KM54889088600","KMC","KM548 CHASE","Matte Bronze w/Matte Black Lip Ring","18X9","8-180","","+0","","124.2","","0","0","659.00","call","4500.00","https://www.wheelspecialists.com/gallery/WheelModelFinish/8321/11574.jpg","https://www.wheelspecialists.com/gallery/WheelBrand/231/226.gif"
"Wheels","KM-KM54889088618","KMC","KM548 CHASE","Matte Bronze w/Matte Black Lip Ring","18X9","8-180","","+18","","124.2","","0","0","659.00","call","4500.00","https://www.wheelspecialists.com/gallery/WheelModelFinish/8321/11574.jpg","https://www.wheelspecialists.com/gallery/WheelBrand/231/226.gif"
"Wheels","KM-KM54829050600","KMC","KM548 CHASE","Matte Bronze w/Matte Black Lip Ring","20X9","5-127","","+0","","71.5","","0","0","652.00","call","2500.00","https://www.wheelspecialists.com/gallery/WheelModelFinish/8321/11574.jpg","https://www.wheelspecialists.com/gallery/WheelBrand/231/226.gif"
"Wheels","KM-KM54829050618","KMC","KM548 CHASE","Matte Bronze w/Matte Black Lip Ring","20X9","5-127","","+18","","71.5","","0","3","652.00","call","2500.00","https://www.wheelspecialists.com/gallery/WheelModelFinish/8321/11574.jpg","https://www.wheelspecialists.com/gallery/WheelBrand/231/226.gif"
"Wheels","KM-KM54829063600","KMC","KM548 CHASE","Matte Bronze w/Matte Black Lip Ring","20X9","6-135","","+0","","87.1","","0","2","652.00","call","2500.00","https://www.wheelspecialists.com/gallery/WheelModelFinish/8321/11574.jpg","https://www.wheelspecialists.com/gallery/WheelBrand/231/226.gif"
"Wheels","KM-KM54829063618","KMC","KM548 CHASE","Matte Bronze w/Matte Black Lip Ring","20X9","6-135","","+18","","87.1","","0","0","652.00","call","2500.00","https://www.wheelspecialists.com/gallery/WheelModelFinish/8321/11574.jpg","https://www.wheelspecialists.com/gallery/WheelBrand/231/226.gif"
"Wheels","KM-KM54829068600","KMC","KM548 CHASE","Matte Bronze w/Matte Black Lip Ring","20X9","6-139.7","","+0","","106.1","","0","0","652.00","call","2500.00","https://www.wheelspecialists.com/gallery/WheelModelFinish/8321/11574.jpg","https://www.wheelspecialists.com/gallery/WheelBrand/231/226.gif"
"Wheels","KM-KM54829068618","KMC","KM548 CHASE","Matte Bronze w/Matte Black Lip Ring","20X9","6-139.7","","+18","","106.1","","0","3","652.00","call","2500.00","https://www.wheelspecialists.com/gallery/WheelModelFinish/8321/11574.jpg","https://www.wheelspecialists.com/gallery/WheelBrand/231/226.gif"
"Wheels","KM-KM54829080600","KMC","KM548 CHASE","Matte Bronze w/Matte Black Lip Ring","20X9","8-165.1","","+0","","125.1","","0","1","652.00","call","3700.00","https://www.wheelspecialists.com/gallery/WheelModelFinish/8321/11574.jpg","https://www.wheelspecialists.com/gallery/WheelBrand/231/226.gif"
"Wheels","KM-KM54829080618","KMC","KM548 CHASE","Matte Bronze w/Matte Black Lip Ring","20X9","8-165.1","","+18","","125.1","","0","0","652.00","call","3700.00","https://www.wheelspecialists.com/gallery/WheelModelFinish/8321/11574.jpg","https://www.wheelspecialists.com/gallery/WheelBrand/231/226.gif"
"Wheels","KM-KM54829087600","KMC","KM548 CHASE","Matte Bronze w/Matte Black Lip Ring","20X9","8-170","","+0","","125.1","","0","0","652.00","call","3700.00","https://www.wheelspecialists.com/gallery/WheelModelFinish/8321/11574.jpg","https://www.wheelspecialists.com/gallery/WheelBrand/231/226.gif"
"Wheels","KM-KM54829087618","KMC","KM548 CHASE","Matte Bronze w/Matte Black Lip Ring","20X9","8-170","","+18","","125.1","","0","2","652.00","call","3700.00","https://www.wheelspecialists.com/gallery/WheelModelFinish/8321/11574.jpg","https://www.wheelspecialists.com/gallery/WheelBrand/231/226.gif"
"Wheels","KM-KM54829088600","KMC","KM548 CHASE","Matte Bronze w/Matte Black Lip Ring","20X9","8-180","","+0","","124.2","","0","1","652.00","call","3700.00","https://www.wheelspecialists.com/gallery/WheelModelFinish/8321/11574.jpg","https://www.wheelspecialists.com/gallery/WheelBrand/231/226.gif"
"Wheels","KM-KM54829088618","KMC","KM548 CHASE","Matte Bronze w/Matte Black Lip Ring","20X9","8-180","","+18","","124.2","","0","1","652.00","call","3700.00","https://www.wheelspecialists.com/gallery/WheelModelFinish/8321/11574.jpg","https://www.wheelspecialists.com/gallery/WheelBrand/231/226.gif"
"Wheels","KM-KM54879050700","KMC","KM548 CHASE","Satin Black Center / Gloss Black Lip","17X9","5-127","","+0","","71.5","","0","1","576.00","call","2500.00","https://www.wheelspecialists.com/gallery/WheelModelFinish/8322/11575.jpg","https://www.wheelspecialists.com/gallery/WheelBrand/231/226.gif"
"Wheels","KM-KM54879050712N","KMC","KM548 CHASE","Satin Black Center / Gloss Black Lip","17X9","5-127","","-12","","71.5","","0","2","576.00","call","2500.00","https://www.wheelspecialists.com/gallery/WheelModelFinish/8322/11575.jpg","https://www.wheelspecialists.com/gallery/WheelBrand/231/226.gif"
"Wheels","KM-KM54879063700","KMC","KM548 CHASE","Satin Black Center / Gloss Black Lip","17X9","6-135","","+0","","87.1","","0","2","576.00","call","2500.00","https://www.wheelspecialists.com/gallery/WheelModelFinish/8322/11575.jpg","https://www.wheelspecialists.com/gallery/WheelBrand/231/226.gif"
"Wheels","KM-KM54879068700","KMC","KM548 CHASE","Satin Black Center / Gloss Black Lip","17X9","6-139.7","","+0","","106.1","","0","3","576.00","call","2500.00","https://www.wheelspecialists.com/gallery/WheelModelFinish/8322/11575.jpg","https://www.wheelspecialists.com/gallery/WheelBrand/231/226.gif"
"Wheels","KM-KM54879068712N","KMC","KM548 CHASE","Satin Black Center / Gloss Black Lip","17X9","6-139.7","","-12","","106.1","","0","0","576.00","call","2500.00","https://www.wheelspecialists.com/gallery/WheelModelFinish/8322/11575.jpg","https://www.wheelspecialists.com/gallery/WheelBrand/231/226.gif"
"Wheels","KM-KM54879080700","KMC","KM548 CHASE","Satin Black Center / Gloss Black Lip","17X9","8-165.1","","+0","","125.1","","0","0","576.00","call","3700.00","https://www.wheelspecialists.com/gallery/WheelModelFinish/8322/11575.jpg","https://www.wheelspecialists.com/gallery/WheelBrand/231/226.gif"
"Wheels","KM-KM54879080712N","KMC","KM548 CHASE","Satin Black Center / Gloss Black Lip","17X9","8-165.1","","-12","","125.1","","0","0","576.00","call","3700.00","https://www.wheelspecialists.com/gallery/WheelModelFinish/8322/11575.jpg","https://www.wheelspecialists.com/gallery/WheelBrand/231/226.gif"
"Wheels","KM-KM54889058718","KMC","KM548 CHASE","Satin Black Center / Gloss Black Lip","18X9","5-150","","+18","","110.1","","0","0","659.00","call","3700.00","https://www.wheelspecialists.com/gallery/WheelModelFinish/8322/11575.jpg","https://www.wheelspecialists.com/gallery/WheelBrand/231/226.gif"
"Wheels","KM-KM54889080700","KMC","KM548 CHASE","Satin Black Center / Gloss Black Lip","18X9","8-165.1","","+0","","125.1","","0","0","659.00","call","4500.00","https://www.wheelspecialists.com/gallery/WheelModelFinish/8322/11575.jpg","https://www.wheelspecialists.com/gallery/WheelBrand/231/226.gif"
"Wheels","KM-KM54889080718","KMC","KM548 CHASE","Satin Black Center / Gloss Black Lip","18X9","8-165.1","","+18","","125.1","","0","0","659.00","call","4500.00","https://www.wheelspecialists.com/gallery/WheelModelFinish/8322/11575.jpg","https://www.wheelspecialists.com/gallery/WheelBrand/231/226.gif"
"Wheels","KM-KM54889087700","KMC","KM548 CHASE","Satin Black Center / Gloss Black Lip","18X9","8-170","","+0","","125.1","","0","0","659.00","call","4500.00","https://www.wheelspecialists.com/gallery/WheelModelFinish/8322/11575.jpg","https://www.wheelspecialists.com/gallery/WheelBrand/231/226.gif"
"Wheels","KM-KM54889087718","KMC","KM548 CHASE","Satin Black Center / Gloss Black Lip","18X9","8-170","","+18","","125.1","","0","0","659.00","call","4500.00","https://www.wheelspecialists.com/gallery/WheelModelFinish/8322/11575.jpg","https://www.wheelspecialists.com/gallery/WheelBrand/231/226.gif"
"Wheels","KM-KM54889088700","KMC","KM548 CHASE","Satin Black Center / Gloss Black Lip","18X9","8-180","","+0","","124.2","","0","2","659.00","call","4500.00","https://www.wheelspecialists.com/gallery/WheelModelFinish/8322/11575.jpg","https://www.wheelspecialists.com/gallery/WheelBrand/231/226.gif"
"Wheels","KM-KM54889088718","KMC","KM548 CHASE","Satin Black Center / Gloss Black Lip","18X9","8-180","","+18","","124.2","","0","0","659.00","call","4500.00","https://www.wheelspecialists.com/gallery/WheelModelFinish/8322/11575.jpg","https://www.wheelspecialists.com/gallery/WheelBrand/231/226.gif"
"Wheels","KM-KM54829050700","KMC","KM548 CHASE","Satin Black Center / Gloss Black Lip","20X9","5-127","","+0","","71.5","","0","0","652.00","call","2500.00","https://www.wheelspecialists.com/gallery/WheelModelFinish/8322/11575.jpg","https://www.wheelspecialists.com/gallery/WheelBrand/231/226.gif"
"Wheels","KM-KM54829050718","KMC","KM548 CHASE","Satin Black Center / Gloss Black Lip","20X9","5-127","","+18","","71.5","","0","0","652.00","call","2500.00","https://www.wheelspecialists.com/gallery/WheelModelFinish/8322/11575.jpg","https://www.wheelspecialists.com/gallery/WheelBrand/231/226.gif"
"Wheels","KM-KM54829058718","KMC","KM548 CHASE","Satin Black Center / Gloss Black Lip","20X9","5-150","","+18","","110.1","","0","0","652.00","call","2500.00","https://www.wheelspecialists.com/gallery/WheelModelFinish/8322/11575.jpg","https://www.wheelspecialists.com/gallery/WheelBrand/231/226.gif"
"Wheels","KM-KM54829063700","KMC","KM548 CHASE","Satin Black Center / Gloss Black Lip","20X9","6-135","","+0","","87.1","","0","0","652.00","call","2500.00","https://www.wheelspecialists.com/gallery/WheelModelFinish/8322/11575.jpg","https://www.wheelspecialists.com/gallery/WheelBrand/231/226.gif"
