id,year,make,model,trim,tire_count,wheel_count,package_count,category,failure_reason,root_cause,tire_sizes,bolt_pattern,wheel_diams
fca8374b-587a-4fe9-babd-9b92e916e0a3,1970,Plymouth,Belvedere,Base,0,344,0,C,only vintage/non-standard sizes: F78-14 G78-14,vintage_tire_size,F78-14|G78-14,5x114.3,14
7b46a0d4-d6e7-480a-aa22-9fc555d7a907,1970,Plymouth,Cuda,Base,0,344,0,C,only vintage/non-standard sizes: E60-15 F60-15 F70-14,vintage_tire_size,E60-15|F60-15|F70-14|G60-15,5x114.3,14|15
3aadcb87-e62a-427c-8c80-aae8e3abdee2,1971,Plymouth,Cuda,Base,0,344,0,C,only vintage/non-standard sizes: F60-15 F70-14 F78-14,vintage_tire_size,F60-15|F70-14|F78-14,5x114.3,14|15
674881a3-fb35-4a46-a482-2f76d68ce620,1967,Plymouth,GTX,Base,0,344,0,C,only vintage/non-standard sizes: F70-14,vintage_tire_size,F70-14,5x114.3,14
af4f2f4c-3030-4bd9-b38e-f9b84e69f46f,1968,Plymouth,GTX,Base,0,344,0,C,only vintage/non-standard sizes: F70-14,vintage_tire_size,F70-14,5x114.3,14
54ae3ca9-7e72-4819-b280-f586e6997cc2,1969,Plymouth,GTX,Base,0,344,0,C,only vintage/non-standard sizes: F70-14,vintage_tire_size,F70-14,5x114.3,14
29786992-0343-442e-8f60-19e6ca9ea4f7,1970,Plymouth,GTX,Base,0,344,0,C,only vintage/non-standard sizes: F70-14,vintage_tire_size,F70-14,5x114.3,14
c2288cc1-1419-4117-a314-5b5d3ea9f0ca,1971,Plymouth,GTX,Base,0,344,0,C,only vintage/non-standard sizes: G70-14 G78-14,vintage_tire_size,G70-14|G78-14,5x114.3,14
58085a44-6a10-4400-b84c-dc08155d7cbf,1982,Plymouth,Gran Fury,Base,0,1048,0,C,no tire inventory for size(s),missing_inventory_tires,P195/75R15,5x114.3,15
927cd093-fed3-411a-8e43-095fcce737ab,1983,Plymouth,Gran Fury,Base,0,1048,0,C,no tire inventory for size(s),missing_inventory_tires,P195/75R15,5x114.3,15
aeabfa7d-214c-42e0-96d6-533fc861202c,1984,Plymouth,Gran Fury,Base,0,1048,0,C,no tire inventory for size(s),missing_inventory_tires,P195/75R15,5x114.3,15
eacf5b79-b978-458f-a8e2-8554c6101d50,1985,Plymouth,Gran Fury,Base,0,1048,0,C,no tire inventory for size(s),missing_inventory_tires,P195/75R15,5x114.3,15
f476e693-c4c7-47d3-bb5d-e17e09b4bed8,1986,Plymouth,Gran Fury,Base,0,1048,0,C,no tire inventory for size(s),missing_inventory_tires,P195/75R15,5x114.3,15
21453fdb-5a83-417c-9010-0ed641a9be3a,1987,Plymouth,Gran Fury,Base,0,1048,0,C,no tire inventory for size(s),missing_inventory_tires,P195/75R15,5x114.3,15
0e4ba94f-37ec-4bf3-aa3c-a766f88ba91d,1988,Plymouth,Gran Fury,Base,0,1048,0,C,no tire inventory for size(s),missing_inventory_tires,P195/75R15,5x114.3,15
a254a57a-5e13-46b1-850e-fbf3b1556bd3,1989,Plymouth,Gran Fury,Base,0,1048,0,C,no tire inventory for size(s),missing_inventory_tires,P195/75R15,5x114.3,15
7e7c919e-3230-42e7-9890-a79fb59d439c,1968,Plymouth,Road Runner,Base,0,344,0,C,only vintage/non-standard sizes: F70-14,vintage_tire_size,F70-14,5x114.3,14
3afe4d99-2ac0-4985-8a38-d5bfe88d35ee,1969,Plymouth,Road Runner,Base,0,344,0,C,only vintage/non-standard sizes: F70-14,vintage_tire_size,F70-14,5x114.3,14
5bee2787-faf5-45a4-8da8-b9554c22a9f7,1970,Plymouth,Road Runner,Base,0,344,0,C,only vintage/non-standard sizes: F70-14,vintage_tire_size,F70-14,5x114.3,14
f9372c78-f0c1-4c8d-9339-756038bbd835,1971,Plymouth,Road Runner,Base,0,344,0,C,only vintage/non-standard sizes: F70-14 F78-14,vintage_tire_size,F70-14|F78-14,5x114.3,14
c73f2458-cdf3-4871-a40e-21153675b22a,1965,Plymouth,Satellite,Base,0,344,0,C,only vintage/non-standard sizes: 735-14 775-14,vintage_tire_size,735-14|775-14,5x114.3,14
8179c818-312d-4597-86f2-5306ade5a83b,1966,Plymouth,Satellite,Base,0,344,0,C,only vintage/non-standard sizes: 735-14 775-14,vintage_tire_size,735-14|775-14,5x114.3,14
059ebf84-d042-4557-b3ea-68a98d055f0f,1967,Plymouth,Satellite,Base,0,344,0,C,only vintage/non-standard sizes: 735-14 775-14,vintage_tire_size,735-14|775-14,5x114.3,14
c8acad29-b1c0-4e5d-8477-4874ae189e95,1968,Plymouth,Satellite,Base,0,344,0,C,only vintage/non-standard sizes: 735-14 775-14 F70-15,vintage_tire_size,735-14|775-14|F70-15,5x114.3,14|15
65000701-ace2-4708-9cd9-203d118b2699,1969,Plymouth,Satellite,Base,0,344,0,C,only vintage/non-standard sizes: 735-14 775-14 F70-15,vintage_tire_size,735-14|775-14|F70-15,5x114.3,14|15
43942724-064d-486d-aee3-f514d0d6fa96,1970,Plymouth,Satellite,Base,0,344,0,C,only vintage/non-standard sizes: F78-14 G78-14,vintage_tire_size,F78-14|G78-14,5x114.3,14
b0a2132c-32d8-4292-b232-fe07121b41c4,1971,Plymouth,Satellite,Base,0,344,0,C,only vintage/non-standard sizes: E78-14 F78-14 G78-14,vintage_tire_size,E78-14|F78-14|G78-14,5x114.3,14
1497e3cc-658e-422d-9e64-35fe5cfe800f,1973,Plymouth,Valiant,Base,0,344,0,C,only vintage/non-standard sizes: 6.95-14 D78-14 E70-14,vintage_tire_size,6.95-14|D78-14|E70-14|E78-14,5x114.3,14
a11708f6-9a1a-4974-916e-2bafcb9e3984,1970,Plymouth,barracuda,Base,0,344,0,C,only vintage/non-standard sizes: E70-14 E78-14 F60-15,vintage_tire_size,E70-14|E78-14|F60-15|F70-14,5x114.3,14|15
a298eb9c-032b-408e-b17e-3e376f0bce92,1971,Plymouth,barracuda,Base,0,344,0,C,only vintage/non-standard sizes: E78-14 F60-15 F70-14,vintage_tire_size,E78-14|F60-15|F70-14|F78-14,5x114.3,14|15
f2150d61-7e6d-4fbb-8846-0d521fcbdd4b,1972,Plymouth,barracuda,Base,0,344,0,C,only vintage/non-standard sizes: 735-14 F70-14 F78-14,vintage_tire_size,735-14|F70-14|F78-14,5x114.3,14
cebea997-0083-4c73-a08f-be6a399bd69e,1973,Plymouth,barracuda,Base,0,344,0,C,only vintage/non-standard sizes: 735-14 F78-14,vintage_tire_size,735-14|F78-14,5x114.3,14
9af0c1b6-4743-48cc-bd6f-aef1d7e04bf2,1974,Plymouth,barracuda,Base,0,344,0,C,only vintage/non-standard sizes: 735-14 F70-14 F78-14,vintage_tire_size,735-14|F70-14|F78-14,5x114.3,14
96759677-58b3-41e5-884b-db7902e45b62,1973,Plymouth,duster,Base,0,344,0,C,only vintage/non-standard sizes: D78-14 E70-14 E78-14,vintage_tire_size,D78-14|E70-14|E78-14,5x114.3,14
ee38b49f-32da-4a29-b851-dcf11b62eff9,1968,Plymouth,road-runner,Base,0,344,0,C,only vintage/non-standard sizes: F60-15 F70-14 G70-14,vintage_tire_size,F60-15|F70-14|G70-14,5x114.3,14|15
680af013-ffd2-4188-804c-48348ef20787,1969,Plymouth,road-runner,Base,0,344,0,C,only vintage/non-standard sizes: F60-15 F70-14 G70-14,vintage_tire_size,F60-15|F70-14|G70-14,5x114.3,14|15
f2b571e5-6e4f-479c-a7f4-288e796ee408,1970,Plymouth,road-runner,Base,0,344,0,C,only vintage/non-standard sizes: F60-15 F70-14 G70-14,vintage_tire_size,F60-15|F70-14|G70-14,5x114.3,14|15
3b97469e-e806-4554-b970-86c0689e9cf2,1971,Plymouth,road-runner,Base,0,344,0,C,only vintage/non-standard sizes: F60-15 F70-14 G70-14,vintage_tire_size,F60-15|F70-14|G70-14,5x114.3,14|15
52d9480a-089b-4b31-9dcf-7d7e7ded3d35,1972,Plymouth,road-runner,Base,0,344,0,C,only vintage/non-standard sizes: F60-15 F70-14 G70-14,vintage_tire_size,F60-15|F70-14|G70-14,5x114.3,14|15
0a923b27-9628-405e-b4de-7df8f67f902f,1973,Plymouth,road-runner,Base,0,344,0,C,only vintage/non-standard sizes: F60-15 F70-14 G70-14,vintage_tire_size,F60-15|F70-14|G70-14,5x114.3,14|15
91dbddb9-cceb-4ccb-aa2c-17c4c508b530,1974,Plymouth,road-runner,Base,0,344,0,C,only vintage/non-standard sizes: F60-15 F70-14 G70-14,vintage_tire_size,F60-15|F70-14|G70-14,5x114.3,14|15
07420121-f294-42b7-9488-a48b58ce2148,1975,Plymouth,road-runner,Base,0,344,0,C,only vintage/non-standard sizes: F60-15 F70-14 G70-14,vintage_tire_size,F60-15|F70-14|G70-14,5x114.3,14|15
6371f051-a671-4942-a31c-722d00b6ca12,1976,Plymouth,road-runner,Base,0,344,0,C,only vintage/non-standard sizes: F60-15 F70-14 G70-14,vintage_tire_size,F60-15|F70-14|G70-14,5x114.3,14|15
16c9f153-69c1-4618-99c2-abdc8d918376,1977,Plymouth,road-runner,Base,0,344,0,C,only vintage/non-standard sizes: F60-15 F70-14 G70-14,vintage_tire_size,F60-15|F70-14|G70-14,5x114.3,14|15
06dd581c-365b-4c3d-8704-394fbdb49283,1978,Plymouth,road-runner,Base,0,344,0,C,only vintage/non-standard sizes: F60-15 F70-14 G70-14,vintage_tire_size,F60-15|F70-14|G70-14,5x114.3,14|15
88378d50-e721-4efe-b807-2c939bc145bf,1979,Plymouth,road-runner,Base,0,344,0,C,only vintage/non-standard sizes: F60-15 F70-14 G70-14,vintage_tire_size,F60-15|F70-14|G70-14,5x114.3,14|15
8274e98c-305e-412e-84bd-dfa396362aec,1980,Plymouth,road-runner,Base,0,344,0,C,only vintage/non-standard sizes: F60-15 F70-14 G70-14,vintage_tire_size,F60-15|F70-14|G70-14,5x114.3,14|15
930af18d-cca5-4259-9b70-6286bd07bf03,1968,Pontiac,Catalina,Base,0,59,0,C,no tire inventory for size(s),missing_inventory_tires,225/75R14,5x127,14
34425266-8617-4bfd-a626-f3b7febb8538,1968,Pontiac,Grand Prix,Base,0,266,0,C,only vintage/non-standard sizes: G78-14 H78-14,vintage_tire_size,G78-14|H78-14,5x120.65,14
e1fbc3da-cabc-4355-a56a-4993e41addfd,1969,Pontiac,Grand Prix,Base,0,268,0,C,only vintage/non-standard sizes: G78-14 G78-15 H78-15,vintage_tire_size,G78-14|G78-15|H78-15,5x120.65,14|15
6a61e231-0f35-4262-bc2e-abd2a14c2c56,1970,Pontiac,Grand Prix,Base,0,268,0,C,only vintage/non-standard sizes: G78-14 G78-15 H78-15,vintage_tire_size,G78-14|G78-15|H78-15,5x120.65,14|15
60639e47-57e4-401a-bf04-642633c83b7d,1971,Pontiac,Grand Prix,Base,0,268,0,C,only vintage/non-standard sizes: G78-14 G78-15 H78-15,vintage_tire_size,G78-14|G78-15|H78-15,5x120.65,14|15
531facfa-13f6-4426-8434-e659ee94f937,1969,Pontiac,Trans Am,Base,0,266,0,C,only vintage/non-standard sizes: F60-14,vintage_tire_size,F60-14,5x120.65,14
b0d79419-4775-44fc-bb4c-17a04d064668,1970,Pontiac,Trans Am,Base,0,266,0,C,only vintage/non-standard sizes: F60-15,vintage_tire_size,F60-15,5x120.65,15
5cb282ec-bacd-4217-aec5-d3b51b51b7b0,1971,Pontiac,Trans Am,Base,0,266,0,C,only vintage/non-standard sizes: F60-15,vintage_tire_size,F60-15,5x120.65,15
ad7f9105-4834-4be8-a76b-7d8eb5b28d9f,1972,Pontiac,Trans Am,Base,0,266,0,C,only vintage/non-standard sizes: F60-15,vintage_tire_size,F60-15,5x120.65,15
505daae5-582b-49ff-9120-f99fc2cf605f,1973,Pontiac,Trans Am,Base,0,266,0,C,only vintage/non-standard sizes: F60-15,vintage_tire_size,F60-15,5x120.65,15
a4ecda1b-476d-4eb5-a193-822efbd777b5,1974,Pontiac,Trans Am,Base,0,266,0,C,only vintage/non-standard sizes: F60-15,vintage_tire_size,F60-15,5x120.65,15
d637dd1d-2576-4efb-9300-73cb5a1a7ea3,1967,Pontiac,firebird,Base,0,266,0,C,only vintage/non-standard sizes: E70-14 F70-14,vintage_tire_size,E70-14|F70-14,5x120.65,14
447e3f67-4b57-4453-bdf8-9d5f99c2ba97,1968,Pontiac,firebird,Base,0,266,0,C,only vintage/non-standard sizes: E70-14 F70-14,vintage_tire_size,E70-14|F70-14,5x120.65,14
6cdf012b-8c7e-48b6-9cfe-17df58166287,1969,Pontiac,firebird,Base,0,266,0,C,only vintage/non-standard sizes: E70-14 F70-14,vintage_tire_size,E70-14|F70-14,5x120.65,14
ecc8ddd3-1032-40fc-9b8a-1126e3c89b63,1970,Pontiac,firebird,Base,0,266,0,C,only vintage/non-standard sizes: E78-14 F70-14,vintage_tire_size,E78-14|F70-14,5x120.65,14
a20cc7e9-e2ba-4a44-942a-e5fecc6cca0b,1971,Pontiac,firebird,Base,0,266,0,C,only vintage/non-standard sizes: E78-14 F70-14,vintage_tire_size,E78-14|F70-14,5x120.65,14
85ff05a3-a8cf-4352-a653-1e5f7f609734,1972,Pontiac,firebird,Base,0,266,0,C,only vintage/non-standard sizes: E78-14 F70-14,vintage_tire_size,E78-14|F70-14,5x120.65,14
0389ae07-5d71-48e0-a8f1-a8fcf4505c73,1973,Pontiac,firebird,Base,0,268,0,C,only vintage/non-standard sizes: E78-14 F60-15 F70-14,vintage_tire_size,E78-14|F60-15|F70-14,5x120.65,14|15
fbcc233c-f368-46d8-bc9f-2b8e4d6f4b81,1964,Pontiac,gto,Tri-Power,0,266,0,C,only vintage/non-standard sizes: G60-14 G60-15 G70-14,vintage_tire_size,G60-14|G60-15|G70-14,5x120.65,14
dd985450-d5b9-4498-a5c5-03d58c0c3abc,1965,Pontiac,gto,Tri-Power,0,266,0,C,only vintage/non-standard sizes: G60-14 G60-15 G70-14,vintage_tire_size,G60-14|G60-15|G70-14,5x120.65,14
1be7f073-8e28-4ba8-b00d-be1dc9e16703,1966,Pontiac,gto,Tri-Power,0,266,0,C,only vintage/non-standard sizes: G60-14 G60-15 G70-14,vintage_tire_size,G60-14|G60-15|G70-14,5x120.65,14
a8a20ec1-c9cd-4977-a6c8-6a77eeef74e3,1967,Pontiac,gto,Tri-Power,0,266,0,C,only vintage/non-standard sizes: G60-14 G60-15 G70-14,vintage_tire_size,G60-14|G60-15|G70-14,5x120.65,14
55fee075-9c70-45bb-a850-ad2cba538830,1968,Pontiac,gto,Ram Air IV,0,266,0,C,only vintage/non-standard sizes: G60-14 G60-15 G70-14,vintage_tire_size,G60-14|G60-15|G70-14,5x120.65,15
e878daa0-b206-4323-ae4c-21cb4e0c066d,1968,Pontiac,gto,Judge,0,266,0,C,only vintage/non-standard sizes: G60-14 G60-15 G70-14,vintage_tire_size,G60-14|G60-15|G70-14,5x120.65,14
3b62f3a7-2a46-467e-b14f-bc49391272c7,1968,Pontiac,gto,Ram Air III,0,266,0,C,only vintage/non-standard sizes: G60-14 G60-15 G70-14,vintage_tire_size,G60-14|G60-15|G70-14,5x120.65,15
3fafa01f-1f77-47de-964e-e2b57c8bda73,1968,Pontiac,gto,Ram Air,0,266,0,C,only vintage/non-standard sizes: G60-14 G60-15 G70-14,vintage_tire_size,G60-14|G60-15|G70-14,5x120.65,15
68f46174-7cd5-4563-b1e9-424746fa1db4,1969,Pontiac,gto,Ram Air,0,266,0,C,only vintage/non-standard sizes: G60-14 G60-15 G70-14,vintage_tire_size,G60-14|G60-15|G70-14,5x120.65,15
602c1fed-dea2-494f-8369-a021f682d01b,1969,Pontiac,gto,Ram Air IV,0,266,0,C,only vintage/non-standard sizes: G60-14 G60-15 G70-14,vintage_tire_size,G60-14|G60-15|G70-14,5x120.65,15
0ab8d2fc-0989-4be4-bb60-3cdea3cda4ac,1969,Pontiac,gto,Judge,0,266,0,C,only vintage/non-standard sizes: G60-14 G60-15 G70-14,vintage_tire_size,G60-14|G60-15|G70-14,5x120.65,14
75f5fa7d-8398-4e40-bf42-83ccae95f7b2,1969,Pontiac,gto,Ram Air III,0,266,0,C,only vintage/non-standard sizes: G60-14 G60-15 G70-14,vintage_tire_size,G60-14|G60-15|G70-14,5x120.65,15
4a4c294a-4e2f-4ab6-9e89-cccf661ca7e5,1970,Pontiac,gto,Judge,0,266,0,C,only vintage/non-standard sizes: G60-14 G60-15 G70-14,vintage_tire_size,G60-14|G60-15|G70-14,5x120.65,14
8fdc47d0-1dd8-4f25-98c7-afc0af449eab,1970,Pontiac,gto,Ram Air III,0,266,0,C,only vintage/non-standard sizes: G60-14 G60-15 G70-14,vintage_tire_size,G60-14|G60-15|G70-14,5x120.65,15
6ff15e89-0e81-48c0-bec5-37bcbed08ad3,1970,Pontiac,gto,Ram Air,0,266,0,C,only vintage/non-standard sizes: G60-14 G60-15 G70-14,vintage_tire_size,G60-14|G60-15|G70-14,5x120.65,15
e1bb04f3-7ea8-402a-8f89-3f4ee36a86bf,1970,Pontiac,gto,Ram Air IV,0,266,0,C,only vintage/non-standard sizes: G60-14 G60-15 G70-14,vintage_tire_size,G60-14|G60-15|G70-14,5x120.65,15
5941a148-8005-465b-8b80-ff121d962373,1971,Pontiac,gto,Ram Air III,0,266,0,C,only vintage/non-standard sizes: G60-14 G60-15 G70-14,vintage_tire_size,G60-14|G60-15|G70-14,5x120.65,15
01776ab9-438e-46a7-87b8-1b0e33d28f88,1971,Pontiac,gto,Ram Air,0,266,0,C,only vintage/non-standard sizes: G60-14 G60-15 G70-14,vintage_tire_size,G60-14|G60-15|G70-14,5x120.65,15
240a3c30-943b-4010-a372-696afc48e7eb,1971,Pontiac,gto,Judge,0,266,0,C,only vintage/non-standard sizes: G60-14 G60-15 G70-14,vintage_tire_size,G60-14|G60-15|G70-14,5x120.65,14
3957285b-1f5c-4ccc-b708-24ce4d27a6e4,1971,Pontiac,gto,Ram Air IV,0,266,0,C,only vintage/non-standard sizes: G60-14 G60-15 G70-14,vintage_tire_size,G60-14|G60-15|G70-14,5x120.65,15
766c87ef-53a0-43ab-958f-f3f274272ffa,1972,Pontiac,gto,Ram Air,0,266,0,C,only vintage/non-standard sizes: G60-14 G60-15 G70-14,vintage_tire_size,G60-14|G60-15|G70-14,5x120.65,15
0ed3c9cc-b735-437f-873f-1a0bcf6836f1,1972,Pontiac,gto,Ram Air IV,0,266,0,C,only vintage/non-standard sizes: G60-14 G60-15 G70-14,vintage_tire_size,G60-14|G60-15|G70-14,5x120.65,15
148a9a1a-cc6d-41c8-ba89-9f579c95ebfb,1972,Pontiac,gto,Ram Air III,0,266,0,C,only vintage/non-standard sizes: G60-14 G60-15 G70-14,vintage_tire_size,G60-14|G60-15|G70-14,5x120.65,15
35c86c83-ea4f-4f88-b9b3-9a16165a1e41,1972,Pontiac,gto,Judge,0,266,0,C,only vintage/non-standard sizes: G60-14 G60-15 G70-14,vintage_tire_size,G60-14|G60-15|G70-14,5x120.65,14
3edf27f7-6819-4505-9e6c-5d228de8cd7f,1973,Pontiac,gto,Base,0,266,0,C,only vintage/non-standard sizes: G60-14 G60-15 G70-14,vintage_tire_size,G60-14|G60-15|G70-14,5x120.65,
0f5584c5-0088-4f6d-8bdd-b181c1cabdb7,1974,Pontiac,gto,Base,0,266,0,C,only vintage/non-standard sizes: G60-14 G60-15 G70-14,vintage_tire_size,G60-14|G60-15|G70-14,5x120.65,
690404f1-43d9-43bb-bdad-baeef7caa068,1990,Toyota,4runner,SR5,0,1944,0,C,only vintage/non-standard sizes: 31X10.50R15,vintage_tire_size,31X10.50R15,6x139.7,15
884a1996-3c96-4361-9071-327d1df0e0ed,1991,Toyota,4runner,SR5,0,1944,0,C,only vintage/non-standard sizes: 31X10.50R15,vintage_tire_size,31X10.50R15,6x139.7,15
e0eb65c2-6fd2-4c01-ae7e-a301fd0f15ce,1992,Toyota,4runner,SR5,0,1944,0,C,only vintage/non-standard sizes: 31X10.50R15,vintage_tire_size,31X10.50R15,6x139.7,15
0a91115e-7542-4f7d-8286-e4b6c6922cd4,1993,Toyota,4runner,SR5,0,1944,0,C,only vintage/non-standard sizes: 31X10.50R15,vintage_tire_size,31X10.50R15,6x139.7,15
a49d5be6-46f5-4178-9ace-ef0f11087694,1994,Toyota,4runner,SR5,0,1944,0,C,only vintage/non-standard sizes: 31X10.50R15,vintage_tire_size,31X10.50R15,6x139.7,15
a8a7f848-ff55-4743-95ec-6ac45173b97c,1995,Toyota,4runner,SR5,0,1944,0,C,only vintage/non-standard sizes: 31X10.50R15,vintage_tire_size,31X10.50R15,6x139.7,15
d93947cd-32f9-4b2e-b728-623536f3ef54,2018,Toyota Minivans,Sienna,Limited (AWD),0,1053,3,C,only vintage/non-standard sizes: 235/55RF18,vintage_tire_size,235/55RF18,5x114.3,
c9720a0d-21e0-44a7-a15b-1f108fa2f5af,2018,Toyota Minivans,Sienna,XLE Premium (AWD),0,1053,3,C,only vintage/non-standard sizes: 235/55RF18,vintage_tire_size,235/55RF18,5x114.3,
1745bdbb-fa1e-4977-ba67-5b7302b93c7f,2018,Toyota Minivans,Sienna,XLE (AWD),0,1053,3,C,only vintage/non-standard sizes: 235/55RF18,vintage_tire_size,235/55RF18,5x114.3,
2e2ad941-f086-4cb9-967d-53d996c5ec96,2018,Toyota Minivans,Sienna,Limited Premium (AWD),0,1053,3,C,only vintage/non-standard sizes: 235/55RF18,vintage_tire_size,235/55RF18,5x114.3,
474d095a-655f-43a7-aab0-1af93e10de6d,2018,Toyota Minivans,Sienna,LE (AWD),0,1053,3,C,only vintage/non-standard sizes: 235/55RF18,vintage_tire_size,235/55RF18,5x114.3,
